case,N_streams,separation,window,constraint,replicates,successful_fits,fit_start,fit_end,extended_supported_end,fraction_select_m_ge_2,median_abs_error_slow,median_abs_error_fast,tolerance,resolution_pass,matched_rate_slow_ci_low,matched_rate_slow_ci_high,matched_rate_fast_ci_low,matched_rate_fast_ci_high,matched_amplitude_slow_ci_low,matched_amplitude_slow_ci_high,matched_amplitude_fast_ci_low,matched_amplitude_fast_ci_high,rates_nonoverlap,amplitudes_nonzero,fraction_numerical_identifiability_pass,scenario_identification_pass,task_seed,input_npz
driven_dt2p5e-4,64,0.2,extended,nonnegative,500,497,0.2,4.73,4.73,0.6116700201207244,0.2720087889094851,0.1247072806999448,0.05,0,-0.9859038254578252,-0.020000000000000004,-9.999999999999998,-0.9629255629223068,0.0019140777905617976,0.9947843668871106,0.005215633112889505,0.99791785537172,0,1,0.5533199195171026,0,210667462,/Users/jayleenjiang/Documents/NLS/experiments/spectral_gap_controlled_2026-09-07/analysis/driven_dt2p5e-4_trajectory_correlations.npz
driven_dt2p5e-4,64,0.2,extended,signed,500,498,0.2,4.73,4.73,0.8052208835341366,0.18618330758672008,0.2196065493371846,0.05,0,-1.3476421730018993,-0.020000000000000004,-9.999999999999998,-0.7443469086169449,-0.01129265283101862,99.90005917388532,-99.99957183423803,99.89999697427278,0,0,0.3273092369477912,0,210667462,/Users/jayleenjiang/Documents/NLS/experiments/spectral_gap_controlled_2026-09-07/analysis/driven_dt2p5e-4_trajectory_correlations.npz
driven_dt2p5e-4,64,0.2,fixed,nonnegative,500,495,0.2,4.0,4.73,0.6060606060606061,0.2676447173859433,0.1277846417146768,0.05,0,-0.9864882646489349,-0.020000000000000004,-9.999999999999998,-0.967173035796951,0.0020800798930992854,0.9948004283286032,0.0051995716713969095,0.9977001839205186,0,1,0.5636363636363636,0,210667462,/Users/jayleenjiang/Documents/NLS/experiments/spectral_gap_controlled_2026-09-07/analysis/driven_dt2p5e-4_trajectory_correlations.npz
driven_dt2p5e-4,64,0.2,fixed,signed,500,500,0.2,4.0,4.73,0.806,0.14403585447009204,0.33175940067068677,0.05,0,-1.3380627188163607,-0.020000000000000004,-9.999999999999998,-0.9485631784782137,-0.002737610198005996,99.900014833779,-99.9290555587273,99.89999688438107,0,0,0.362,0,210667462,/Users/jayleenjiang/Documents/NLS/experiments/spectral_gap_controlled_2026-09-07/analysis/driven_dt2p5e-4_trajectory_correlations.npz
driven_dt2p5e-4,64,0.3,extended,nonnegative,500,494,0.2,4.73,4.73,0.8279352226720648,0.14438053446707866,0.19027005240544947,0.075,0,-1.0130853358555443,-0.020000000000000004,-9.589680027247569,-0.9993242721899659,0.0020967364295333335,0.992999185343651,0.007000814656349101,0.9973526875755687,0,1,0.3603238866396761,0,667037081,/Users/jayleenjiang/Documents/NLS/experiments/spectral_gap_controlled_2026-09-07/analysis/driven_dt2p5e-4_trajectory_correlations.npz
driven_dt2p5e-4,64,0.3,extended,signed,500,498,0.2,4.73,4.73,0.893574297188755,0.12472763273472898,0.3153749845439666,0.075,0,-1.2635744594426137,-0.020000000000000007,-9.999999999999998,-0.7954311249711329,0.0020156269103423167,99.90000629704002,-99.8223532757811,99.89997043065362,0,0,0.26907630522088355,0,667037081,/Users/jayleenjiang/Documents/NLS/experiments/spectral_gap_controlled_2026-09-07/analysis/driven_dt2p5e-4_trajectory_correlations.npz
driven_dt2p5e-4,64,0.3,fixed,nonnegative,500,497,0.2,4.0,4.73,0.8329979879275654,0.1527271801695741,0.19039187598466623,0.075,0,-1.0138481374542407,-0.020000000000000004,-9.99999999999996,-0.9999260657253417,0.0022149140826783877,0.9938169952380216,0.006183004761978432,0.997631772832331,0,1,0.3299798792756539,0,667037081,/Users/jayleenjiang/Documents/NLS/experiments/spectral_gap_controlled_2026-09-07/analysis/driven_dt2p5e-4_trajectory_correlations.npz
driven_dt2p5e-4,64,0.3,fixed,signed,500,498,0.2,4.0,4.73,0.9016064257028112,0.1203683824640055,0.3162932259520077,0.075,0,-1.3064279577067537,-0.020000000000000004,-9.999999999999998,-0.9480305572884642,0.002165503568229795,99.90000343597053,-99.92631627091811,99.89998131381684,0,0,0.25301204819277107,0,667037081,/Users/jayleenjiang/Documents/NLS/experiments/spectral_gap_controlled_2026-09-07/analysis/driven_dt2p5e-4_trajectory_correlations.npz
driven_dt2p5e-4,64,0.4,extended,nonnegative,500,500,0.2,4.73,4.73,0.944,0.12363265605770091,0.25182479065747543,0.1,0,-1.0336571227095805,-0.020000000000000004,-4.990482233859572,-1.0267971304162027,0.003287011700520427,0.9870751820218137,0.012924817978186235,0.9953219936177553,0,1,0.196,0,990176069,/Users/jayleenjiang/Documents/NLS/experiments/spectral_gap_controlled_2026-09-07/analysis/driven_dt2p5e-4_trajectory_correlations.npz
driven_dt2p5e-4,64,0.4,extended,signed,500,500,0.2,4.73,4.73,0.954,0.12121879522995116,0.28969685475727713,0.1,0,-1.3088225498051855,-0.020000000000000007,-6.069054009401873,-0.7074972604978294,0.003353779675967456,99.90000027150792,-99.9033186204576,99.89999939530412,0,0,0.148,0,990176069,/Users/jayleenjiang/Documents/NLS/experiments/spectral_gap_controlled_2026-09-07/analysis/driven_dt2p5e-4_trajectory_correlations.npz
driven_dt2p5e-4,64,0.4,fixed,nonnegative,500,500,0.2,4.0,4.73,0.944,0.12229198829409826,0.2530136794353517,0.1,0,-1.033328518757811,-0.020000000000000004,-5.00454742602986,-1.028488360883938,0.003094962158514735,0.9881627065206461,0.01183729347935384,0.9961532004962809,0,1,0.162,0,990176069,/Users/jayleenjiang/Documents/NLS/experiments/spectral_gap_controlled_2026-09-07/analysis/driven_dt2p5e-4_trajectory_correlations.npz
driven_dt2p5e-4,64,0.4,fixed,signed,500,498,0.2,4.0,4.73,0.9558232931726908,0.1227534365943257,0.29396003523204595,0.1,0,-1.4005368398815963,-0.020000000000000004,-6.014266715641976,-1.0148229532421138,0.003364657205368761,99.89999090177987,-99.99014441735844,99.89999682269553,0,0,0.12449799196787148,0,990176069,/Users/jayleenjiang/Documents/NLS/experiments/spectral_gap_controlled_2026-09-07/analysis/driven_dt2p5e-4_trajectory_correlations.npz
driven_dt2p5e-4,64,0.6,extended,nonnegative,500,500,0.2,4.73,4.73,1.0,0.10904719414033548,0.3040095686591078,0.15,0,-1.052389446841401,-0.020000000000000004,-2.632766128691747,-1.0788341136951063,0.006087739530798748,0.9386170332589916,0.061009371156807796,0.9680316352056383,1,1,0.04,0,1552320631,/Users/jayleenjiang/Documents/NLS/experiments/spectral_gap_controlled_2026-09-07/analysis/driven_dt2p5e-4_trajectory_correlations.npz
driven_dt2p5e-4,64,0.6,extended,signed,500,500,0.2,4.73,4.73,1.0,0.12019301908617064,0.34494661901336787,0.15,0,-1.180842533180619,-0.020000000000000715,-3.7187260262434183,-1.0369680988923857,0.0051921447108767725,99.90000013608082,-99.06874486312296,99.90000219638732,0,0,0.016,0,1552320631,/Users/jayleenjiang/Documents/NLS/experiments/spectral_gap_controlled_2026-09-07/analysis/driven_dt2p5e-4_trajectory_correlations.npz
driven_dt2p5e-4,64,0.6,fixed,nonnegative,500,500,0.2,4.0,4.73,1.0,0.11738633732057802,0.29424838921113294,0.15,0,-1.050783711565925,-0.020000000000000004,-2.67169879809761,-1.0852978893086833,0.005823082472988363,0.9312457099488584,0.06816022013597559,0.9749754479178067,1,1,0.03,0,1552320631,/Users/jayleenjiang/Documents/NLS/experiments/spectral_gap_controlled_2026-09-07/analysis/driven_dt2p5e-4_trajectory_correlations.npz
driven_dt2p5e-4,64,0.6,fixed,signed,500,499,0.2,4.0,4.73,1.0,0.1213290438686333,0.3383134795025686,0.15,0,-1.2540663810879222,-0.020000000000000004,-3.711238871451609,-1.049196345585508,0.0054447214207674335,94.49729497913567,-99.29924905855063,99.9000031034558,0,0,0.018036072144288578,0,1552320631,/Users/jayleenjiang/Documents/NLS/experiments/spectral_gap_controlled_2026-09-07/analysis/driven_dt2p5e-4_trajectory_correlations.npz
driven_dt2p5e-4,128,0.05,extended,nonnegative,500,497,0.2,5.3100000000000005,5.3100000000000005,0.4346076458752515,0.39503089240386213,0.03486268202325915,0.05,0,-0.9287491439223263,-0.020000000000000004,-9.999999999999998,-0.9147163451141258,0.001238930569001657,0.9968555649157124,0.003144435084287574,0.9986227632340798,0,1,0.710261569416499,0,1613313737,/Users/jayleenjiang/Documents/NLS/experiments/spectral_gap_controlled_2026-09-07/analysis/driven_dt2p5e-4_trajectory_correlations.npz
driven_dt2p5e-4,128,0.05,extended,signed,500,494,0.2,5.3100000000000005,5.3100000000000005,0.7995951417004049,0.10356482387608479,0.4175449855075467,0.05,0,-1.2849883940295606,-0.020000000000000004,-9.999999999999998,-0.6307495725246095,-98.99674415193535,99.90003517838905,-99.90155318321915,99.99740057218482,0,0,0.402834008097166,0,1613313737,/Users/jayleenjiang/Documents/NLS/experiments/spectral_gap_controlled_2026-09-07/analysis/driven_dt2p5e-4_trajectory_correlations.npz
driven_dt2p5e-4,128,0.05,fixed,nonnegative,500,497,0.2,4.0,5.3100000000000005,0.4225352112676056,0.03405778432306106,0.19311861248423534,0.05,0,-0.929266248753274,-0.020000000000000004,-9.999999999999998,-0.9168349705671686,0.0014798655397815445,0.9974538302343352,0.002546169765664776,0.9984002478532066,0,1,0.7484909456740443,0,1613313737,/Users/jayleenjiang/Documents/NLS/experiments/spectral_gap_controlled_2026-09-07/analysis/driven_dt2p5e-4_trajectory_correlations.npz
driven_dt2p5e-4,128,0.05,fixed,signed,500,499,0.2,4.0,5.3100000000000005,0.7975951903807615,0.07254470027365545,0.5574647617099093,0.05,0,-1.2790351700785423,-0.020000000000000004,-9.999999999999998,-0.6814186763265193,-98.9365268079849,99.90031536649195,-99.90277921054216,99.99616201018671,0,0,0.42685370741482964,0,1613313737,/Users/jayleenjiang/Documents/NLS/experiments/spectral_gap_controlled_2026-09-07/analysis/driven_dt2p5e-4_trajectory_correlations.npz
driven_dt2p5e-4,128,0.1,extended,nonnegative,500,495,0.2,5.3100000000000005,5.3100000000000005,0.46464646464646464,0.3300250342195151,0.06291998365188312,0.05,0,-0.9472557759141109,-0.020000000000000004,-9.999999999999998,-0.9307117140629437,0.0012219487207730789,0.9968037638978492,0.0031962361021508462,0.9987427838069949,0,1,0.6828282828282828,0,119998005,/Users/jayleenjiang/Documents/NLS/experiments/spectral_gap_controlled_2026-09-07/analysis/driven_dt2p5e-4_trajectory_correlations.npz
driven_dt2p5e-4,128,0.1,extended,signed,500,498,0.2,5.3100000000000005,5.3100000000000005,0.7811244979919679,0.12238651813529022,0.2926250987276322,0.05,0,-1.2293643875024238,-0.020000000000000004,-9.999999999999998,-0.776949179747084,-98.90912805838428,99.9000331102192,-99.8987892172804,99.90004411702508,0,0,0.40562248995983935,0,119998005,/Users/jayleenjiang/Documents/NLS/experiments/spectral_gap_controlled_2026-09-07/analysis/driven_dt2p5e-4_trajectory_correlations.npz
driven_dt2p5e-4,128,0.1,fixed,nonnegative,500,499,0.2,4.0,5.3100000000000005,0.45490981963927857,0.055033476841413353,0.07294768696008724,0.05,0,-0.9484065344181479,-0.020000000000000004,-9.999999999999998,-0.9345511340780941,0.001479488006049451,0.9970227154320087,0.002977284567991178,0.9983677181995405,0,1,0.6953907815631263,0,119998005,/Users/jayleenjiang/Documents/NLS/experiments/spectral_gap_controlled_2026-09-07/analysis/driven_dt2p5e-4_trajectory_correlations.npz
driven_dt2p5e-4,128,0.1,fixed,signed,500,497,0.2,4.0,5.3100000000000005,0.778672032193159,0.06797330646223865,0.5625204644426285,0.05,0,-1.2122110229662464,-0.020000000000000004,-9.999999999999998,-0.9380572899824067,-98.93076008925725,99.89948485932379,-99.91833296170064,99.92690261186254,0,0,0.42857142857142855,0,119998005,/Users/jayleenjiang/Documents/NLS/experiments/spectral_gap_controlled_2026-09-07/analysis/driven_dt2p5e-4_trajectory_correlations.npz
driven_dt2p5e-4,128,0.15,extended,nonnegative,500,495,0.2,5.3100000000000005,5.3100000000000005,0.5737373737373738,0.2865407552922387,0.09524849307736855,0.05,0,-0.9661080427586001,-0.020000000000000004,-9.999999999999998,-0.9487970148653773,0.0014470035531393157,0.9968170121323547,0.0031829878676451592,0.9984789234564513,0,1,0.5898989898989899,0,1292814797,/Users/jayleenjiang/Documents/NLS/experiments/spectral_gap_controlled_2026-09-07/analysis/driven_dt2p5e-4_trajectory_correlations.npz
driven_dt2p5e-4,128,0.15,extended,signed,500,497,0.2,5.3100000000000005,5.3100000000000005,0.8048289738430584,0.16260006602363553,0.25564355080418427,0.05,0,-1.3026954389334449,-0.020000000000000004,-9.999999999999998,-0.7451740290213116,-2.2842469856145944,99.9006195417727,-99.9305749807531,99.89999679145726,0,0,0.352112676056338,0,1292814797,/Users/jayleenjiang/Documents/NLS/experiments/spectral_gap_controlled_2026-09-07/analysis/driven_dt2p5e-4_trajectory_correlations.npz
driven_dt2p5e-4,128,0.15,fixed,nonnegative,500,495,0.2,4.0,5.3100000000000005,0.5656565656565656,0.06739240499484267,0.11484753573992729,0.05,0,-0.9672208173196029,-0.020000000000000004,-9.999999999999998,-0.9495821097206542,0.0014151453040220174,0.9970013608139497,0.002998639186050342,0.9984426435392103,0,1,0.6262626262626263,0,1292814797,/Users/jayleenjiang/Documents/NLS/experiments/spectral_gap_controlled_2026-09-07/analysis/driven_dt2p5e-4_trajectory_correlations.npz
driven_dt2p5e-4,128,0.15,fixed,signed,500,499,0.2,4.0,5.3100000000000005,0.8016032064128257,0.08623179494576422,0.3945678528177702,0.05,0,-1.2696948733209885,-0.020000000000000004,-9.999999999999998,-0.7538122673080334,-0.011347604640359277,99.90013328485611,-99.90650238662744,99.90000010772418,0,0,0.39879759519038077,0,1292814797,/Users/jayleenjiang/Documents/NLS/experiments/spectral_gap_controlled_2026-09-07/analysis/driven_dt2p5e-4_trajectory_correlations.npz
driven_dt2p5e-4,128,0.2,extended,nonnegative,500,493,0.2,5.3100000000000005,5.3100000000000005,0.7058823529411765,0.13608695267727533,0.12599812864556437,0.05,0,-0.9804767120099365,-0.020000000000000004,-9.999999999999998,-0.9654229567867938,0.001359969301916527,0.9952241698258207,0.0047758301741794105,0.9983359354063503,0,1,0.4543610547667343,0,800104813,/Users/jayleenjiang/Documents/NLS/experiments/spectral_gap_controlled_2026-09-07/analysis/driven_dt2p5e-4_trajectory_correlations.npz
driven_dt2p5e-4,128,0.2,extended,signed,500,499,0.2,5.3100000000000005,5.3100000000000005,0.8276553106212425,0.14820488519816444,0.17937250714659858,0.05,0,-1.2780675969444713,-0.020000000000000004,-9.999999999999998,-0.7446599642837125,0.001308344149725463,99.90002420553529,-99.92142606647248,99.89996022816906,0,0,0.3046092184368738,0,800104813,/Users/jayleenjiang/Documents/NLS/experiments/spectral_gap_controlled_2026-09-07/analysis/driven_dt2p5e-4_trajectory_correlations.npz
driven_dt2p5e-4,128,0.2,fixed,nonnegative,500,497,0.2,4.0,5.3100000000000005,0.7142857142857143,0.13541410698641188,0.12767290180273072,0.05,0,-0.9802312628390216,-0.020000000000000004,-9.999999999999998,-0.9681200224926648,0.0015728688172901768,0.9961552755788056,0.0038447244211944017,0.9983076007376681,0,1,0.4708249496981891,0,800104813,/Users/jayleenjiang/Documents/NLS/experiments/spectral_gap_controlled_2026-09-07/analysis/driven_dt2p5e-4_trajectory_correlations.npz
driven_dt2p5e-4,128,0.2,fixed,signed,500,498,0.2,4.0,5.3100000000000005,0.8534136546184738,0.101272970445491,0.34704587039970014,0.05,0,-1.2994419304623315,-0.020000000000000004,-9.999999999999998,-0.968618013608718,0.0014071703525048804,99.90000065778344,-99.91272909067375,99.8999754353927,0,0,0.3293172690763052,0,800104813,/Users/jayleenjiang/Documents/NLS/experiments/spectral_gap_controlled_2026-09-07/analysis/driven_dt2p5e-4_trajectory_correlations.npz
driven_dt2p5e-4,128,0.3,extended,nonnegative,500,494,0.2,5.3100000000000005,5.3100000000000005,0.8846153846153846,0.11129331693626288,0.18836846365066973,0.075,0,-1.0046985176872407,-0.020000000000000004,-6.329016309010029,-1.0004107320628313,0.0020556266130674163,0.9929424315969783,0.007057568403021757,0.997153989697515,0,1,0.2631578947368421,0,487262442,/Users/jayleenjiang/Documents/NLS/experiments/spectral_gap_controlled_2026-09-07/analysis/driven_dt2p5e-4_trajectory_correlations.npz
driven_dt2p5e-4,128,0.3,extended,signed,500,499,0.2,5.3100000000000005,5.3100000000000005,0.9138276553106213,0.16636656309389208,0.19278887218724294,0.075,0,-1.3035464181119392,-0.020000000000000004,-5.24806409859658,-0.8434519896684876,0.0015632707137054856,99.89999897222623,-99.9150778330719,99.89986651424094,0,0,0.1743486973947896,0,487262442,/Users/jayleenjiang/Documents/NLS/experiments/spectral_gap_controlled_2026-09-07/analysis/driven_dt2p5e-4_trajectory_correlations.npz
driven_dt2p5e-4,128,0.3,fixed,nonnegative,500,497,0.2,4.0,5.3100000000000005,0.9054325955734407,0.11330896521017253,0.1887781570593089,0.075,0,-1.0063378211740142,-0.020000000000000004,-7.0447719519594765,-1.0014557082761455,0.001864135206663185,0.9940965939211657,0.005903406078834365,0.9977694005689139,0,1,0.24949698189134809,0,487262442,/Users/jayleenjiang/Documents/NLS/experiments/spectral_gap_controlled_2026-09-07/analysis/driven_dt2p5e-4_trajectory_correlations.npz
driven_dt2p5e-4,128,0.3,fixed,signed,500,498,0.2,4.0,5.3100000000000005,0.9357429718875502,0.10860381508247541,0.20505270527690334,0.075,0,-1.3509745599347538,-0.020000000000000004,-8.790853482891565,-1.001811628127725,0.002114605334424201,99.89003526903494,-99.92032542474708,99.89999584271874,0,0,0.19076305220883535,0,487262442,/Users/jayleenjiang/Documents/NLS/experiments/spectral_gap_controlled_2026-09-07/analysis/driven_dt2p5e-4_trajectory_correlations.npz
driven_dt2p5e-4,128,0.4,extended,nonnegative,500,500,0.2,5.01,5.01,0.998,0.11362811289557817,0.2383119003146319,0.1,0,-1.0218466476535915,-0.020000000000000004,-2.7746510925684684,-1.026618272463545,0.0027551896822086285,0.9731822113946773,0.026817788605322683,0.9892092545449862,1,1,0.052,0,1855799771,/Users/jayleenjiang/Documents/NLS/experiments/spectral_gap_controlled_2026-09-07/analysis/driven_dt2p5e-4_trajectory_correlations.npz
driven_dt2p5e-4,128,0.4,extended,signed,500,500,0.2,5.01,5.01,1.0,0.12369020807891973,0.2526867903183251,0.1,0,-1.1905594487137046,-0.020000000000000004,-3.666413185985896,-0.853024785683316,0.001953452848664,99.9000002180405,-99.16680214264977,99.9000034089477,0,0,0.028,0,1855799771,/Users/jayleenjiang/Documents/NLS/experiments/spectral_gap_controlled_2026-09-07/analysis/driven_dt2p5e-4_trajectory_correlations.npz
driven_dt2p5e-4,128,0.4,fixed,nonnegative,500,500,0.2,4.0,5.01,0.998,0.12546632509232303,0.23740873928584594,0.1,0,-1.0178149846815967,-0.020000000000000004,-2.823174857591159,-1.0305673460004732,0.0034021861403718194,0.9683449806168225,0.03165501938317745,0.9927437130796387,1,1,0.038,0,1855799771,/Users/jayleenjiang/Documents/NLS/experiments/spectral_gap_controlled_2026-09-07/analysis/driven_dt2p5e-4_trajectory_correlations.npz
driven_dt2p5e-4,128,0.4,fixed,signed,500,496,0.2,4.0,5.01,1.0,0.11414172521740024,0.25879283310723866,0.1,0,-1.1941857510359606,-0.020000000000000004,-3.807724717191692,-1.0008313899913905,0.0031955176318725726,98.74903518388953,-99.26275546766543,99.89999330882715,0,0,0.02217741935483871,0,1855799771,/Users/jayleenjiang/Documents/NLS/experiments/spectral_gap_controlled_2026-09-07/analysis/driven_dt2p5e-4_trajectory_correlations.npz
driven_dt2p5e-4,128,0.6,extended,nonnegative,500,500,0.2,5.01,5.01,1.0,0.08771958401147106,0.2401039242707248,0.15,0,-1.0408555475769283,-0.37499993003581933,-2.4845113048175937,-1.1072529952822299,0.030785463671384027,0.913008976572392,0.0856971664527096,0.9368255375743852,1,1,0.038,0,166929680,/Users/jayleenjiang/Documents/NLS/experiments/spectral_gap_controlled_2026-09-07/analysis/driven_dt2p5e-4_trajectory_correlations.npz
driven_dt2p5e-4,128,0.6,extended,signed,500,500,0.2,5.01,5.01,1.0,0.0935765841158388,0.29711332706459337,0.15,0,-1.0481387083406564,-0.19211733665543965,-3.2497579110770185,-0.8701406745541054,0.008872041801718383,99.90000017431555,-99.16037832924958,99.9000030578379,0,0,0.002,0,166929680,/Users/jayleenjiang/Documents/NLS/experiments/spectral_gap_controlled_2026-09-07/analysis/driven_dt2p5e-4_trajectory_correlations.npz
driven_dt2p5e-4,128,0.6,fixed,nonnegative,500,500,0.2,4.0,5.01,1.0,0.0845992505890582,0.22862984129819075,0.15,0,-1.04011682205566,-0.020000000000000046,-2.4417958768068355,-1.0785839026474442,0.008193676475129918,0.9136666184801454,0.08510355538768785,0.9529677940753718,1,1,0.006,0,166929680,/Users/jayleenjiang/Documents/NLS/experiments/spectral_gap_controlled_2026-09-07/analysis/driven_dt2p5e-4_trajectory_correlations.npz
driven_dt2p5e-4,128,0.6,fixed,signed,500,499,0.2,4.0,5.01,1.0,0.09407737772681779,0.2822517738370274,0.15,0,-1.0535125574221016,-0.02000000000000042,-3.621635209533095,-1.054473287388379,0.006177714402624575,98.47451025595397,-92.7837883400164,99.89998923059825,1,0,0.004008016032064128,0,166929680,/Users/jayleenjiang/Documents/NLS/experiments/spectral_gap_controlled_2026-09-07/analysis/driven_dt2p5e-4_trajectory_correlations.npz
